step,method,source_method,mean_energy_per_site,standard_error_of_mean,n_independent_runs
2234,Metropolis,metropolis,-1.39086528,2.51654662e-03,20
2234,Row-Update,mps,-1.39700807,1.52504240e-03,20
2234,Hybrid,mixture,-1.39715585,1.60141989e-03,20
2235,Metropolis,metropolis,-1.39086485,2.51751723e-03,20
2235,Row-Update,mps,-1.39700760,1.52232882e-03,20
2235,Hybrid,mixture,-1.39715833,1.60100680e-03,20
2236,Metropolis,metropolis,-1.39086734,2.51685261e-03,20
2236,Row-Update,mps,-1.39700734,1.52588121e-03,20
2236,Hybrid,mixture,-1.39716057,1.60457712e-03,20
2237,Metropolis,metropolis,-1.39085979,2.51607621e-03,20
2237,Row-Update,mps,-1.39701673,1.52511904e-03,20
2237,Hybrid,mixture,-1.39716179,1.60312523e-03,20
2238,Metropolis,metropolis,-1.39086336,2.51705740e-03,20
2238,Row-Update,mps,-1.39701662,1.52557279e-03,20
2238,Hybrid,mixture,-1.39717170,1.60095625e-03,20
2239,Metropolis,metropolis,-1.39086234,2.51758786e-03,20
2239,Row-Update,mps,-1.39700931,1.52404801e-03,20
2239,Hybrid,mixture,-1.39715936,1.60059546e-03,20
2240,Metropolis,metropolis,-1.39085408,2.51705023e-03,20
2240,Row-Update,mps,-1.39702375,1.52588811e-03,20
2240,Hybrid,mixture,-1.39716088,1.60462046e-03,20
2241,Metropolis,metropolis,-1.39086044,2.51732808e-03,20
2241,Row-Update,mps,-1.39701443,1.52636380e-03,20
2241,Hybrid,mixture,-1.39716233,1.60155587e-03,20
2242,Metropolis,metropolis,-1.39086123,2.51605529e-03,20
2242,Row-Update,mps,-1.39701355,1.52598623e-03,20
2242,Hybrid,mixture,-1.39717041,1.60151649e-03,20
2243,Metropolis,metropolis,-1.39085849,2.51727008e-03,20
2243,Row-Update,mps,-1.39700322,1.52231784e-03,20
2243,Hybrid,mixture,-1.39715942,1.60104899e-03,20
2244,Metropolis,metropolis,-1.39086108,2.51717365e-03,20
2244,Row-Update,mps,-1.39701464,1.52615849e-03,20
2244,Hybrid,mixture,-1.39716788,1.60024883e-03,20
2245,Metropolis,metropolis,-1.39085860,2.51598090e-03,20
2245,Row-Update,mps,-1.39700229,1.52434738e-03,20
2245,Hybrid,mixture,-1.39715668,1.60305737e-03,20
2246,Metropolis,metropolis,-1.39085997,2.51638163e-03,20
2246,Row-Update,mps,-1.39701214,1.52350432e-03,20
2246,Hybrid,mixture,-1.39715843,1.59945782e-03,20
2247,Metropolis,metropolis,-1.39086243,2.51597070e-03,20
2247,Row-Update,mps,-1.39701698,1.52757905e-03,20
2247,Hybrid,mixture,-1.39718159,1.60203176e-03,20
2248,Metropolis,metropolis,-1.39086292,2.51718466e-03,20
2248,Row-Update,mps,-1.39700737,1.52587397e-03,20
2248,Hybrid,mixture,-1.39715549,1.59962710e-03,20
2249,Metropolis,metropolis,-1.39086123,2.51866049e-03,20
2249,Row-Update,mps,-1.39701597,1.52724629e-03,20
2249,Hybrid,mixture,-1.39716419,1.60169734e-03,20
2250,Metropolis,metropolis,-1.39086220,2.51810845e-03,20
2250,Row-Update,mps,-1.39700119,1.52578914e-03,20
2250,Hybrid,mixture,-1.39715482,1.59994810e-03,20
2251,Metropolis,metropolis,-1.39086652,2.51903840e-03,20
2251,Row-Update,mps,-1.39701378,1.52535693e-03,20
2251,Hybrid,mixture,-1.39715935,1.60393707e-03,20
2252,Metropolis,metropolis,-1.39086164,2.51764384e-03,20
2252,Row-Update,mps,-1.39699387,1.52438006e-03,20
2252,Hybrid,mixture,-1.39717212,1.60093490e-03,20
2253,Metropolis,metropolis,-1.39085187,2.51742590e-03,20
2253,Row-Update,mps,-1.39701140,1.52525446e-03,20
2253,Hybrid,mixture,-1.39716227,1.60170711e-03,20
2254,Metropolis,metropolis,-1.39085781,2.51589542e-03,20
2254,Row-Update,mps,-1.39700130,1.52469801e-03,20
2254,Hybrid,mixture,-1.39715504,1.60132779e-03,20
2255,Metropolis,metropolis,-1.39086393,2.51683812e-03,20
2255,Row-Update,mps,-1.39701382,1.52510789e-03,20
2255,Hybrid,mixture,-1.39715701,1.60466505e-03,20
2256,Metropolis,metropolis,-1.39086831,2.51879748e-03,20
2256,Row-Update,mps,-1.39701330,1.52525540e-03,20
2256,Hybrid,mixture,-1.39715688,1.60156165e-03,20
2257,Metropolis,metropolis,-1.39085438,2.51546949e-03,20
2257,Row-Update,mps,-1.39701377,1.52656214e-03,20
2257,Hybrid,mixture,-1.39716858,1.60073132e-03,20
2258,Metropolis,metropolis,-1.39086717,2.51716125e-03,20
2258,Row-Update,mps,-1.39701521,1.52478682e-03,20
2258,Hybrid,mixture,-1.39716033,1.59799204e-03,20
2259,Metropolis,metropolis,-1.39086206,2.51613864e-03,20
2259,Row-Update,mps,-1.39701157,1.52493215e-03,20
2259,Hybrid,mixture,-1.39715835,1.60154081e-03,20
2260,Metropolis,metropolis,-1.39086818,2.51791129e-03,20
2260,Row-Update,mps,-1.39700218,1.52872666e-03,20
2260,Hybrid,mixture,-1.39716454,1.60016688e-03,20
2261,Metropolis,metropolis,-1.39086875,2.51662785e-03,20
2261,Row-Update,mps,-1.39701303,1.52564898e-03,20
2261,Hybrid,mixture,-1.39717354,1.60012567e-03,20
2262,Metropolis,metropolis,-1.39086668,2.51748887e-03,20
2262,Row-Update,mps,-1.39701081,1.52377671e-03,20
2262,Hybrid,mixture,-1.39715840,1.60222095e-03,20
2263,Metropolis,metropolis,-1.39086002,2.51764444e-03,20
2263,Row-Update,mps,-1.39701200,1.52506022e-03,20
2263,Hybrid,mixture,-1.39715639,1.59970206e-03,20
2264,Metropolis,metropolis,-1.39087314,2.51738237e-03,20
2264,Row-Update,mps,-1.39700951,1.52529529e-03,20
2264,Hybrid,mixture,-1.39716930,1.60238474e-03,20
2265,Metropolis,metropolis,-1.39086257,2.51741950e-03,20
2265,Row-Update,mps,-1.39700685,1.52518715e-03,20
2265,Hybrid,mixture,-1.39716133,1.59890313e-03,20
2266,Metropolis,metropolis,-1.39086250,2.51798380e-03,20
2266,Row-Update,mps,-1.39700134,1.52230798e-03,20
2266,Hybrid,mixture,-1.39716135,1.60324812e-03,20
2267,Metropolis,metropolis,-1.39086301,2.51759364e-03,20
2267,Row-Update,mps,-1.39699454,1.52272513e-03,20
2267,Hybrid,mixture,-1.39715932,1.60130928e-03,20
2268,Metropolis,metropolis,-1.39086935,2.51668594e-03,20
2268,Row-Update,mps,-1.39700863,1.52572587e-03,20
2268,Hybrid,mixture,-1.39715514,1.60142284e-03,20
2269,Metropolis,metropolis,-1.39086521,2.51682783e-03,20
2269,Row-Update,mps,-1.39701474,1.52365332e-03,20
2269,Hybrid,mixture,-1.39716169,1.59983151e-03,20
2270,Metropolis,metropolis,-1.39086970,2.51758210e-03,20
2270,Row-Update,mps,-1.39701087,1.52451381e-03,20
2270,Hybrid,mixture,-1.39715875,1.60183259e-03,20
2271,Metropolis,metropolis,-1.39086440,2.51576053e-03,20
2271,Row-Update,mps,-1.39700765,1.52514011e-03,20
2271,Hybrid,mixture,-1.39716289,1.59928454e-03,20
2272,Metropolis,metropolis,-1.39086343,2.51599818e-03,20
2272,Row-Update,mps,-1.39701655,1.52437309e-03,20
2272,Hybrid,mixture,-1.39715579,1.60377512e-03,20
2273,Metropolis,metropolis,-1.39085883,2.51723556e-03,20
2273,Row-Update,mps,-1.39700409,1.52735434e-03,20
2273,Hybrid,mixture,-1.39715209,1.60263100e-03,20
2274,Metropolis,metropolis,-1.39086734,2.51496761e-03,20
2274,Row-Update,mps,-1.39700799,1.52452202e-03,20
2274,Hybrid,mixture,-1.39715476,1.60464953e-03,20
2275,Metropolis,metropolis,-1.39086693,2.51748189e-03,20
2275,Row-Update,mps,-1.39701134,1.52489900e-03,20
2275,Hybrid,mixture,-1.39715118,1.60577606e-03,20
2276,Metropolis,metropolis,-1.39086800,2.51748327e-03,20
2276,Row-Update,mps,-1.39700646,1.52430639e-03,20
2276,Hybrid,mixture,-1.39714747,1.60284028e-03,20
2277,Metropolis,metropolis,-1.39085931,2.51652520e-03,20
2277,Row-Update,mps,-1.39699738,1.52654413e-03,20
2277,Hybrid,mixture,-1.39717329,1.59734946e-03,20
2278,Metropolis,metropolis,-1.39085368,2.51611396e-03,20
2278,Row-Update,mps,-1.39701354,1.52495935e-03,20
2278,Hybrid,mixture,-1.39716973,1.60296973e-03,20
2279,Metropolis,metropolis,-1.39086098,2.51791826e-03,20
2279,Row-Update,mps,-1.39701050,1.52431417e-03,20
2279,Hybrid,mixture,-1.39716363,1.60151426e-03,20
2280,Metropolis,metropolis,-1.39086615,2.51697914e-03,20
2280,Row-Update,mps,-1.39700601,1.52471859e-03,20
2280,Hybrid,mixture,-1.39716690,1.60030977e-03,20
2281,Metropolis,metropolis,-1.39086189,2.51841594e-03,20
2281,Row-Update,mps,-1.39700686,1.52641942e-03,20
2281,Hybrid,mixture,-1.39716771,1.60050596e-03,20
2282,Metropolis,metropolis,-1.39085486,2.51635302e-03,20
2282,Row-Update,mps,-1.39700763,1.52480456e-03,20
2282,Hybrid,mixture,-1.39716749,1.59944452e-03,20
2283,Metropolis,metropolis,-1.39085982,2.51800821e-03,20
2283,Row-Update,mps,-1.39701698,1.52453587e-03,20
2283,Hybrid,mixture,-1.39716481,1.60147287e-03,20
2284,Metropolis,metropolis,-1.39086919,2.51642387e-03,20
2284,Row-Update,mps,-1.39701797,1.52447908e-03,20
2284,Hybrid,mixture,-1.39716831,1.60121045e-03,20
2285,Metropolis,metropolis,-1.39087797,2.51554521e-03,20
2285,Row-Update,mps,-1.39700582,1.52646744e-03,20
2285,Hybrid,mixture,-1.39716582,1.59956762e-03,20
2286,Metropolis,metropolis,-1.39086223,2.51689315e-03,20
2286,Row-Update,mps,-1.39700434,1.52527982e-03,20
2286,Hybrid,mixture,-1.39716978,1.59983324e-03,20
2287,Metropolis,metropolis,-1.39085950,2.51675942e-03,20
2287,Row-Update,mps,-1.39700857,1.52695635e-03,20
2287,Hybrid,mixture,-1.39716365,1.60160517e-03,20
2288,Metropolis,metropolis,-1.39085974,2.51799981e-03,20
2288,Row-Update,mps,-1.39700891,1.52600261e-03,20
2288,Hybrid,mixture,-1.39716198,1.60115651e-03,20
2289,Metropolis,metropolis,-1.39086767,2.51754026e-03,20
2289,Row-Update,mps,-1.39701451,1.52406901e-03,20
2289,Hybrid,mixture,-1.39715959,1.59954032e-03,20
2290,Metropolis,metropolis,-1.39086259,2.51659971e-03,20
2290,Row-Update,mps,-1.39700742,1.52468094e-03,20
2290,Hybrid,mixture,-1.39716942,1.60300332e-03,20
2291,Metropolis,metropolis,-1.39086212,2.51783572e-03,20
2291,Row-Update,mps,-1.39700837,1.52489007e-03,20
2291,Hybrid,mixture,-1.39716145,1.60254037e-03,20
2292,Metropolis,metropolis,-1.39087182,2.51631798e-03,20
2292,Row-Update,mps,-1.39701218,1.52571145e-03,20
2292,Hybrid,mixture,-1.39715988,1.60167200e-03,20
2293,Metropolis,metropolis,-1.39087082,2.51551189e-03,20
2293,Row-Update,mps,-1.39699777,1.52547212e-03,20
2293,Hybrid,mixture,-1.39717055,1.59870876e-03,20
2294,Metropolis,metropolis,-1.39086777,2.51694458e-03,20
2294,Row-Update,mps,-1.39699706,1.52883931e-03,20
2294,Hybrid,mixture,-1.39716315,1.60187988e-03,20
2295,Metropolis,metropolis,-1.39086065,2.51619602e-03,20
2295,Row-Update,mps,-1.39700851,1.52327543e-03,20
2295,Hybrid,mixture,-1.39716969,1.60126710e-03,20
2296,Metropolis,metropolis,-1.39086574,2.51648945e-03,20
2296,Row-Update,mps,-1.39701571,1.52553220e-03,20
2296,Hybrid,mixture,-1.39715638,1.60305306e-03,20
2297,Metropolis,metropolis,-1.39086293,2.51654763e-03,20
2297,Row-Update,mps,-1.39701031,1.52349196e-03,20
2297,Hybrid,mixture,-1.39716150,1.60066271e-03,20
2298,Metropolis,metropolis,-1.39085784,2.51659527e-03,20
2298,Row-Update,mps,-1.39700705,1.52381171e-03,20
2298,Hybrid,mixture,-1.39716398,1.60165885e-03,20
2299,Metropolis,metropolis,-1.39085634,2.51689782e-03,20
2299,Row-Update,mps,-1.39700969,1.52516490e-03,20
2299,Hybrid,mixture,-1.39716153,1.60425798e-03,20
2300,Metropolis,metropolis,-1.39086578,2.51440139e-03,20
2300,Row-Update,mps,-1.39701877,1.52400166e-03,20
2300,Hybrid,mixture,-1.39715705,1.60315657e-03,20
2301,Metropolis,metropolis,-1.39087288,2.51556158e-03,20
2301,Row-Update,mps,-1.39700689,1.52411303e-03,20
2301,Hybrid,mixture,-1.39715793,1.60107530e-03,20
2302,Metropolis,metropolis,-1.39086370,2.51692256e-03,20
2302,Row-Update,mps,-1.39700330,1.52541917e-03,20
2302,Hybrid,mixture,-1.39716452,1.60339459e-03,20
2303,Metropolis,metropolis,-1.39085911,2.51782894e-03,20
2303,Row-Update,mps,-1.39700500,1.52481972e-03,20
2303,Hybrid,mixture,-1.39716138,1.60243116e-03,20
2304,Metropolis,metropolis,-1.39086650,2.51618713e-03,20
2304,Row-Update,mps,-1.39701155,1.52631884e-03,20
2304,Hybrid,mixture,-1.39716994,1.60004579e-03,20
2305,Metropolis,metropolis,-1.39086821,2.51504377e-03,20
2305,Row-Update,mps,-1.39701325,1.52458946e-03,20
2305,Hybrid,mixture,-1.39717779,1.60055561e-03,20
2306,Metropolis,metropolis,-1.39086493,2.51599206e-03,20
2306,Row-Update,mps,-1.39701579,1.52503734e-03,20
2306,Hybrid,mixture,-1.39715999,1.60188067e-03,20
2307,Metropolis,metropolis,-1.39086200,2.51722516e-03,20
2307,Row-Update,mps,-1.39700725,1.52443026e-03,20
2307,Hybrid,mixture,-1.39717163,1.60109760e-03,20
2308,Metropolis,metropolis,-1.39086749,2.51536004e-03,20
2308,Row-Update,mps,-1.39701055,1.52321949e-03,20
2308,Hybrid,mixture,-1.39717260,1.60185742e-03,20
2309,Metropolis,metropolis,-1.39086133,2.51805425e-03,20
2309,Row-Update,mps,-1.39701116,1.52633890e-03,20
2309,Hybrid,mixture,-1.39716261,1.60309963e-03,20
2310,Metropolis,metropolis,-1.39086475,2.51582462e-03,20
2310,Row-Update,mps,-1.39700703,1.52599747e-03,20
2310,Hybrid,mixture,-1.39714875,1.59990968e-03,20
2311,Metropolis,metropolis,-1.39086294,2.51766311e-03,20
2311,Row-Update,mps,-1.39701306,1.52583865e-03,20
2311,Hybrid,mixture,-1.39716846,1.60058175e-03,20
2312,Metropolis,metropolis,-1.39086714,2.51734567e-03,20
2312,Row-Update,mps,-1.39700353,1.52537039e-03,20
2312,Hybrid,mixture,-1.39716179,1.60185729e-03,20
2313,Metropolis,metropolis,-1.39086501,2.51633231e-03,20
2313,Row-Update,mps,-1.39700990,1.52309492e-03,20
2313,Hybrid,mixture,-1.39716377,1.60129404e-03,20
2314,Metropolis,metropolis,-1.39085974,2.51620604e-03,20
2314,Row-Update,mps,-1.39700923,1.52497370e-03,20
2314,Hybrid,mixture,-1.39716199,1.60214481e-03,20
2315,Metropolis,metropolis,-1.39086832,2.51506460e-03,20
2315,Row-Update,mps,-1.39700695,1.52536974e-03,20
2315,Hybrid,mixture,-1.39717763,1.60371047e-03,20
2316,Metropolis,metropolis,-1.39086745,2.51661462e-03,20
2316,Row-Update,mps,-1.39700760,1.52494856e-03,20
2316,Hybrid,mixture,-1.39716920,1.60170280e-03,20
2317,Metropolis,metropolis,-1.39089253,2.52410557e-03,20
2317,Row-Update,mps,-1.39700732,1.52587816e-03,20
2317,Hybrid,mixture,-1.39714683,1.60323968e-03,20
2318,Metropolis,metropolis,-1.39085755,2.51716622e-03,20
2318,Row-Update,mps,-1.39700719,1.52418538e-03,20
2318,Hybrid,mixture,-1.39716141,1.60055259e-03,20
2319,Metropolis,metropolis,-1.39086854,2.51701896e-03,20
2319,Row-Update,mps,-1.39700838,1.52641734e-03,20
2319,Hybrid,mixture,-1.39715020,1.60125701e-03,20
2320,Metropolis,metropolis,-1.39086186,2.51799003e-03,20
2320,Row-Update,mps,-1.39700892,1.52628265e-03,20
2320,Hybrid,mixture,-1.39717154,1.60191601e-03,20
2321,Metropolis,metropolis,-1.39086211,2.51558242e-03,20
2321,Row-Update,mps,-1.39701068,1.52333572e-03,20
2321,Hybrid,mixture,-1.39715285,1.60325083e-03,20
2322,Metropolis,metropolis,-1.39086036,2.51649784e-03,20
2322,Row-Update,mps,-1.39701153,1.52417101e-03,20
2322,Hybrid,mixture,-1.39716355,1.60065744e-03,20
2323,Metropolis,metropolis,-1.39086047,2.51671082e-03,20
2323,Row-Update,mps,-1.39701083,1.52538939e-03,20
2323,Hybrid,mixture,-1.39716368,1.60258579e-03,20
2324,Metropolis,metropolis,-1.39085956,2.51782871e-03,20
2324,Row-Update,mps,-1.39700765,1.52283715e-03,20
2324,Hybrid,mixture,-1.39716798,1.60205268e-03,20
2325,Metropolis,metropolis,-1.39086749,2.51619879e-03,20
2325,Row-Update,mps,-1.39700239,1.52404848e-03,20
2325,Hybrid,mixture,-1.39715953,1.60012740e-03,20
2326,Metropolis,metropolis,-1.39086455,2.51664307e-03,20
2326,Row-Update,mps,-1.39700625,1.52565990e-03,20
2326,Hybrid,mixture,-1.39715486,1.60206920e-03,20
2327,Metropolis,metropolis,-1.39086346,2.51702039e-03,20
2327,Row-Update,mps,-1.39700941,1.52431785e-03,20
2327,Hybrid,mixture,-1.39716223,1.60124564e-03,20
2328,Metropolis,metropolis,-1.39086105,2.51679663e-03,20
2328,Row-Update,mps,-1.39701143,1.52504702e-03,20
2328,Hybrid,mixture,-1.39716472,1.60185570e-03,20
2329,Metropolis,metropolis,-1.39085593,2.51622802e-03,20
2329,Row-Update,mps,-1.39701018,1.52513765e-03,20
2329,Hybrid,mixture,-1.39715947,1.60157770e-03,20
2330,Metropolis,metropolis,-1.39086269,2.51730739e-03,20
2330,Row-Update,mps,-1.39701456,1.52328577e-03,20
2330,Hybrid,mixture,-1.39716694,1.60081165e-03,20
2331,Metropolis,metropolis,-1.39087056,2.51750928e-03,20
2331,Row-Update,mps,-1.39700873,1.52340938e-03,20
2331,Hybrid,mixture,-1.39715948,1.60313913e-03,20
2332,Metropolis,metropolis,-1.39086443,2.51689908e-03,20
2332,Row-Update,mps,-1.39700661,1.52560906e-03,20
2332,Hybrid,mixture,-1.39714969,1.59999070e-03,20
2333,Metropolis,metropolis,-1.39085954,2.51849977e-03,20
2333,Row-Update,mps,-1.39700909,1.52504955e-03,20
2333,Hybrid,mixture,-1.39716974,1.60063775e-03,20
2334,Metropolis,metropolis,-1.39086044,2.51646805e-03,20
2334,Row-Update,mps,-1.39701214,1.52489912e-03,20
2334,Hybrid,mixture,-1.39715778,1.60148302e-03,20
2335,Metropolis,metropolis,-1.39086112,2.51639902e-03,20
2335,Row-Update,mps,-1.39700977,1.52440359e-03,20
2335,Hybrid,mixture,-1.39716256,1.60149628e-03,20
2336,Metropolis,metropolis,-1.39086400,2.51662723e-03,20
2336,Row-Update,mps,-1.39702066,1.52504615e-03,20
2336,Hybrid,mixture,-1.39716497,1.60123606e-03,20
2337,Metropolis,metropolis,-1.39086619,2.51633454e-03,20
2337,Row-Update,mps,-1.39701071,1.52491667e-03,20
2337,Hybrid,mixture,-1.39715998,1.60122620e-03,20
2338,Metropolis,metropolis,-1.39086825,2.51741644e-03,20
2338,Row-Update,mps,-1.39700514,1.52452797e-03,20
2338,Hybrid,mixture,-1.39716407,1.59984389e-03,20
2339,Metropolis,metropolis,-1.39085757,2.51776573e-03,20
2339,Row-Update,mps,-1.39700887,1.52600327e-03,20
2339,Hybrid,mixture,-1.39716492,1.60150633e-03,20
2340,Metropolis,metropolis,-1.39085810,2.51766112e-03,20
2340,Row-Update,mps,-1.39700000,1.53041770e-03,20
2340,Hybrid,mixture,-1.39716572,1.60208847e-03,20
2341,Metropolis,metropolis,-1.39086900,2.51579640e-03,20
2341,Row-Update,mps,-1.39701403,1.52515492e-03,20
2341,Hybrid,mixture,-1.39716006,1.60384882e-03,20
2342,Metropolis,metropolis,-1.39084882,2.51640202e-03,20
2342,Row-Update,mps,-1.39700570,1.52603397e-03,20
2342,Hybrid,mixture,-1.39716533,1.60188155e-03,20
2343,Metropolis,metropolis,-1.39086665,2.51473170e-03,20
2343,Row-Update,mps,-1.39700315,1.52612723e-03,20
2343,Hybrid,mixture,-1.39715342,1.60445722e-03,20
2344,Metropolis,metropolis,-1.39086770,2.51660215e-03,20
2344,Row-Update,mps,-1.39702128,1.52465980e-03,20
2344,Hybrid,mixture,-1.39716410,1.59921730e-03,20
2345,Metropolis,metropolis,-1.39085490,2.51641395e-03,20
2345,Row-Update,mps,-1.39701037,1.52645774e-03,20
2345,Hybrid,mixture,-1.39716592,1.60114073e-03,20
2346,Metropolis,metropolis,-1.39086620,2.51738442e-03,20
2346,Row-Update,mps,-1.39701474,1.52841871e-03,20
2346,Hybrid,mixture,-1.39717100,1.60280527e-03,20
2347,Metropolis,metropolis,-1.39086794,2.51656348e-03,20
2347,Row-Update,mps,-1.39702252,1.52781639e-03,20
2347,Hybrid,mixture,-1.39715887,1.60142203e-03,20
2348,Metropolis,metropolis,-1.39086603,2.51799018e-03,20
2348,Row-Update,mps,-1.39700996,1.52614008e-03,20
2348,Hybrid,mixture,-1.39716868,1.60159804e-03,20
2349,Metropolis,metropolis,-1.39086296,2.51691975e-03,20
2349,Row-Update,mps,-1.39701977,1.52513211e-03,20
2349,Hybrid,mixture,-1.39716376,1.60019254e-03,20
2350,Metropolis,metropolis,-1.39086355,2.51708227e-03,20
2350,Row-Update,mps,-1.39699791,1.52524816e-03,20
2350,Hybrid,mixture,-1.39715910,1.60192256e-03,20
2351,Metropolis,metropolis,-1.39087017,2.51634714e-03,20
2351,Row-Update,mps,-1.39701769,1.52340945e-03,20
2351,Hybrid,mixture,-1.39715465,1.60110387e-03,20
2352,Metropolis,metropolis,-1.39086645,2.51690809e-03,20
2352,Row-Update,mps,-1.39701042,1.52382335e-03,20
2352,Hybrid,mixture,-1.39715324,1.60045450e-03,20
2353,Metropolis,metropolis,-1.39086523,2.51622147e-03,20
2353,Row-Update,mps,-1.39701407,1.52493682e-03,20
2353,Hybrid,mixture,-1.39717157,1.60243763e-03,20
2354,Metropolis,metropolis,-1.39086228,2.51723204e-03,20
2354,Row-Update,mps,-1.39702705,1.52803456e-03,20
2354,Hybrid,mixture,-1.39716394,1.60073388e-03,20
2355,Metropolis,metropolis,-1.39085955,2.51813506e-03,20
2355,Row-Update,mps,-1.39701885,1.52212961e-03,20
2355,Hybrid,mixture,-1.39715498,1.60087171e-03,20
2356,Metropolis,metropolis,-1.39086520,2.51580337e-03,20
2356,Row-Update,mps,-1.39700684,1.52592858e-03,20
2356,Hybrid,mixture,-1.39717082,1.60234280e-03,20
2357,Metropolis,metropolis,-1.39086042,2.51620298e-03,20
2357,Row-Update,mps,-1.39700883,1.52588216e-03,20
2357,Hybrid,mixture,-1.39716198,1.60045813e-03,20
2358,Metropolis,metropolis,-1.39086780,2.51783302e-03,20
2358,Row-Update,mps,-1.39700045,1.52468089e-03,20
2358,Hybrid,mixture,-1.39715549,1.60185988e-03,20
2359,Metropolis,metropolis,-1.39086890,2.51725707e-03,20
2359,Row-Update,mps,-1.39701259,1.52359495e-03,20
2359,Hybrid,mixture,-1.39715942,1.60292463e-03,20
2360,Metropolis,metropolis,-1.39086354,2.51723222e-03,20
2360,Row-Update,mps,-1.39701214,1.52472794e-03,20
2360,Hybrid,mixture,-1.39716411,1.60177809e-03,20
2361,Metropolis,metropolis,-1.39085924,2.51608028e-03,20
2361,Row-Update,mps,-1.39701765,1.52385589e-03,20
2361,Hybrid,mixture,-1.39717073,1.60139863e-03,20
2362,Metropolis,metropolis,-1.39086530,2.51821827e-03,20
2362,Row-Update,mps,-1.39701155,1.52604005e-03,20
2362,Hybrid,mixture,-1.39716649,1.59932516e-03,20
2363,Metropolis,metropolis,-1.39086670,2.51589668e-03,20
2363,Row-Update,mps,-1.39700669,1.52506835e-03,20
2363,Hybrid,mixture,-1.39716756,1.60187339e-03,20
2364,Metropolis,metropolis,-1.39087665,2.52039637e-03,20
2364,Row-Update,mps,-1.39701807,1.52270173e-03,20
2364,Hybrid,mixture,-1.39716724,1.60284040e-03,20
2365,Metropolis,metropolis,-1.39086340,2.51710390e-03,20
